,Nombres_completos,ano,codigo_partido,nombre_partido,votos,Nuevo_S,Nuevo_P,EGIVECTOR,DEGREECENTR,CLOSESNES,BETWEENES,SECTORSOCIAL,Educación,Salud,Trabajo,Agricultura,Vivienda,JUSTICIAYSEGURIDAD,Justicia,Defensa,PoliciaNacional,INFRAESTRUCTURA,ObrasPúblicas,MinasyEnergía,Comunicaciones,ADMON.DELESTADOYOTROS,Gobierno,RelacionesExteriores,Hacienda,Desarrollo,CongresoNacional,C.G.R,DepartamentosAdmin.*,Otros**,DEUDAPUBLICA(intereses),GASTOTOTAL,INF,SECTOR_SOCIAL_PER,JUSTICIA_SEGURIDAD_PER,INFRAESTRUCTURA_PER,ADMON_ESTADO_PER,DEUDA_PUBLICA_PER,Prop_S,Prop_P
209041,GERMAN BULA HOYOS,1970.0,18480001.0,PARTIDO LIBERAL COLOMBIANO,0.0,1,1,0.0552157630374232,0.4984709480122324,0.4984709480122324,0.0,6957.0,2486.0,2279.0,355.0,1225.0,613,3834.0,736.0,1885.0,1214.0,3066.0,2882.0,63.0,122.0,3948.0,332.0,146.0,1446.0,1412.0,111.0,127.0,374.0,,683.0,18488.0,1.0690862275848247,37.629813933362186,20.737775854608397,16.583729987018607,21.354392038078757,3.694288186932064,0.9969512195121952,1.0
209369,GERMAN MARTINEZ ,1970.0,18490002.0,PARTIDO CONSERVADOR COLOMBIANO,0.0,1,1,0.0552157630374232,0.4984709480122324,0.4984709480122324,0.0,6957.0,2486.0,2279.0,355.0,1225.0,613,3834.0,736.0,1885.0,1214.0,3066.0,2882.0,63.0,122.0,3948.0,332.0,146.0,1446.0,1412.0,111.0,127.0,374.0,,683.0,18488.0,1.0690862275848247,37.629813933362186,20.737775854608397,16.583729987018607,21.354392038078757,3.694288186932064,0.9969512195121952,1.0
209697,GERMAN MEJIA DUQUE,1970.0,18480001.0,PARTIDO LIBERAL COLOMBIANO,0.0,1,1,0.0552157630374232,0.4984709480122324,0.4984709480122324,0.0,6957.0,2486.0,2279.0,355.0,1225.0,613,3834.0,736.0,1885.0,1214.0,3066.0,2882.0,63.0,122.0,3948.0,332.0,146.0,1446.0,1412.0,111.0,127.0,374.0,,683.0,18488.0,1.0690862275848247,37.629813933362186,20.737775854608397,16.583729987018607,21.354392038078757,3.694288186932064,0.9969512195121952,1.0
210025,GILBERTO AVILA BOTIA,1970.0,18490002.0,PARTIDO CONSERVADOR COLOMBIANO,0.0,1,1,0.0552157630374232,0.4984709480122324,0.4984709480122324,0.0,6957.0,2486.0,2279.0,355.0,1225.0,613,3834.0,736.0,1885.0,1214.0,3066.0,2882.0,63.0,122.0,3948.0,332.0,146.0,1446.0,1412.0,111.0,127.0,374.0,,683.0,18488.0,1.0690862275848247,37.629813933362186,20.737775854608397,16.583729987018607,21.354392038078757,3.694288186932064,0.9969512195121952,1.0
210353,GILBERTO SALAZAR VELEZ,1970.0,18490002.0,PARTIDO CONSERVADOR COLOMBIANO,0.0,1,1,0.0552157630374232,0.4984709480122324,0.4984709480122324,0.0,6957.0,2486.0,2279.0,355.0,1225.0,613,3834.0,736.0,1885.0,1214.0,3066.0,2882.0,63.0,122.0,3948.0,332.0,146.0,1446.0,1412.0,111.0,127.0,374.0,,683.0,18488.0,1.0690862275848247,37.629813933362186,20.737775854608397,16.583729987018607,21.354392038078757,3.694288186932064,0.9969512195121952,1.0
210681,GILBERTO ZAPATA ISAZA,1970.0,18480001.0,PARTIDO LIBERAL COLOMBIANO,0.0,1,1,0.0552157630374232,0.4984709480122324,0.4984709480122324,0.0,6957.0,2486.0,2279.0,355.0,1225.0,613,3834.0,736.0,1885.0,1214.0,3066.0,2882.0,63.0,122.0,3948.0,332.0,146.0,1446.0,1412.0,111.0,127.0,374.0,,683.0,18488.0,1.0690862275848247,37.629813933362186,20.737775854608397,16.583729987018607,21.354392038078757,3.694288186932064,0.9969512195121952,1.0
211009,GREGORIO DUARTE JIMENEZ,1970.0,18480001.0,PARTIDO LIBERAL COLOMBIANO,0.0,1,1,0.0552157630374232,0.4984709480122324,0.4984709480122324,0.0,6957.0,2486.0,2279.0,355.0,1225.0,613,3834.0,736.0,1885.0,1214.0,3066.0,2882.0,63.0,122.0,3948.0,332.0,146.0,1446.0,1412.0,111.0,127.0,374.0,,683.0,18488.0,1.0690862275848247,37.629813933362186,20.737775854608397,16.583729987018607,21.354392038078757,3.694288186932064,0.9969512195121952,1.0
211337,GUIDO PARRA ,1970.0,18480001.0,PARTIDO LIBERAL COLOMBIANO,0.0,1,1,0.0552157630374232,0.4984709480122324,0.4984709480122324,0.0,6957.0,2486.0,2279.0,355.0,1225.0,613,3834.0,736.0,1885.0,1214.0,3066.0,2882.0,63.0,122.0,3948.0,332.0,146.0,1446.0,1412.0,111.0,127.0,374.0,,683.0,18488.0,1.0690862275848247,37.629813933362186,20.737775854608397,16.583729987018607,21.354392038078757,3.694288186932064,0.9969512195121952,1.0
211665,GUILLERMO ANGULO GOMEZ,1970.0,18490002.0,PARTIDO CONSERVADOR COLOMBIANO,0.0,1,1,0.0552157630374232,0.4984709480122324,0.4984709480122324,0.0,6957.0,2486.0,2279.0,355.0,1225.0,613,3834.0,736.0,1885.0,1214.0,3066.0,2882.0,63.0,122.0,3948.0,332.0,146.0,1446.0,1412.0,111.0,127.0,374.0,,683.0,18488.0,1.0690862275848247,37.629813933362186,20.737775854608397,16.583729987018607,21.354392038078757,3.694288186932064,0.9969512195121952,1.0
211993,GUILLERMO HERNANDEZ RODRIGUEZ,1970.0,18480001.0,PARTIDO LIBERAL COLOMBIANO,0.0,1,1,0.0552157630374232,0.4984709480122324,0.4984709480122324,0.0,6957.0,2486.0,2279.0,355.0,1225.0,613,3834.0,736.0,1885.0,1214.0,3066.0,2882.0,63.0,122.0,3948.0,332.0,146.0,1446.0,1412.0,111.0,127.0,374.0,,683.0,18488.0,1.0690862275848247,37.629813933362186,20.737775854608397,16.583729987018607,21.354392038078757,3.694288186932064,0.9969512195121952,1.0
212321,GUILLERMO ISAZA MEJIA,1970.0,18490002.0,PARTIDO CONSERVADOR COLOMBIANO,0.0,1,1,0.0552157630374232,0.4984709480122324,0.4984709480122324,0.0,6957.0,2486.0,2279.0,355.0,1225.0,613,3834.0,736.0,1885.0,1214.0,3066.0,2882.0,63.0,122.0,3948.0,332.0,146.0,1446.0,1412.0,111.0,127.0,374.0,,683.0,18488.0,1.0690862275848247,37.629813933362186,20.737775854608397,16.583729987018607,21.354392038078757,3.694288186932064,0.9969512195121952,1.0
212649,GUILLERMO NIÑO MEDINA,1970.0,18490002.0,PARTIDO CONSERVADOR COLOMBIANO,0.0,1,1,0.0552157630374232,0.4984709480122324,0.4984709480122324,0.0,6957.0,2486.0,2279.0,355.0,1225.0,613,3834.0,736.0,1885.0,1214.0,3066.0,2882.0,63.0,122.0,3948.0,332.0,146.0,1446.0,1412.0,111.0,127.0,374.0,,683.0,18488.0,1.0690862275848247,37.629813933362186,20.737775854608397,16.583729987018607,21.354392038078757,3.694288186932064,0.9969512195121952,1.0
212977,GUILLERMO OCAMPO AVENDAÑO,1970.0,18480001.0,PARTIDO LIBERAL COLOMBIANO,0.0,1,1,0.0552157630374232,0.4984709480122324,0.4984709480122324,0.0,6957.0,2486.0,2279.0,355.0,1225.0,613,3834.0,736.0,1885.0,1214.0,3066.0,2882.0,63.0,122.0,3948.0,332.0,146.0,1446.0,1412.0,111.0,127.0,374.0,,683.0,18488.0,1.0690862275848247,37.629813933362186,20.737775854608397,16.583729987018607,21.354392038078757,3.694288186932064,0.9969512195121952,1.0
213305,GUILLERMO PALOMINO ,1970.0,18480001.0,PARTIDO LIBERAL COLOMBIANO,0.0,1,1,0.0552157630374232,0.4984709480122324,0.4984709480122324,0.0,6957.0,2486.0,2279.0,355.0,1225.0,613,3834.0,736.0,1885.0,1214.0,3066.0,2882.0,63.0,122.0,3948.0,332.0,146.0,1446.0,1412.0,111.0,127.0,374.0,,683.0,18488.0,1.0690862275848247,37.629813933362186,20.737775854608397,16.583729987018607,21.354392038078757,3.694288186932064,0.9969512195121952,1.0
213633,GUILLERMO PARDO ,1970.0,18490002.0,PARTIDO CONSERVADOR COLOMBIANO,0.0,1,1,0.0552157630374232,0.4984709480122324,0.4984709480122324,0.0,6957.0,2486.0,2279.0,355.0,1225.0,613,3834.0,736.0,1885.0,1214.0,3066.0,2882.0,63.0,122.0,3948.0,332.0,146.0,1446.0,1412.0,111.0,127.0,374.0,,683.0,18488.0,1.0690862275848247,37.629813933362186,20.737775854608397,16.583729987018607,21.354392038078757,3.694288186932064,0.9969512195121952,1.0
213961,GUILLERMO PLAZAS ,1970.0,18480001.0,PARTIDO LIBERAL COLOMBIANO,0.0,1,1,0.0552157630374232,0.4984709480122324,0.4984709480122324,0.0,6957.0,2486.0,2279.0,355.0,1225.0,613,3834.0,736.0,1885.0,1214.0,3066.0,2882.0,63.0,122.0,3948.0,332.0,146.0,1446.0,1412.0,111.0,127.0,374.0,,683.0,18488.0,1.0690862275848247,37.629813933362186,20.737775854608397,16.583729987018607,21.354392038078757,3.694288186932064,0.9969512195121952,1.0
214289,GUILLERMO ZARAMA ,1970.0,18490002.0,PARTIDO CONSERVADOR COLOMBIANO,0.0,1,1,0.0552157630374232,0.4984709480122324,0.4984709480122324,0.0,6957.0,2486.0,2279.0,355.0,1225.0,613,3834.0,736.0,1885.0,1214.0,3066.0,2882.0,63.0,122.0,3948.0,332.0,146.0,1446.0,1412.0,111.0,127.0,374.0,,683.0,18488.0,1.0690862275848247,37.629813933362186,20.737775854608397,16.583729987018607,21.354392038078757,3.694288186932064,0.9969512195121952,1.0
214617,GUSTAVO BALCAZAR MONZON,1970.0,18480001.0,PARTIDO LIBERAL COLOMBIANO,0.0,1,1,0.0552157630374232,0.4984709480122324,0.4984709480122324,0.0,6957.0,2486.0,2279.0,355.0,1225.0,613,3834.0,736.0,1885.0,1214.0,3066.0,2882.0,63.0,122.0,3948.0,332.0,146.0,1446.0,1412.0,111.0,127.0,374.0,,683.0,18488.0,1.0690862275848247,37.629813933362186,20.737775854608397,16.583729987018607,21.354392038078757,3.694288186932064,0.9969512195121952,1.0
214945,GUSTAVO DUQUE QUINTERO,1970.0,18490002.0,PARTIDO CONSERVADOR COLOMBIANO,0.0,1,1,0.0552157630374232,0.4984709480122324,0.4984709480122324,0.0,6957.0,2486.0,2279.0,355.0,1225.0,613,3834.0,736.0,1885.0,1214.0,3066.0,2882.0,63.0,122.0,3948.0,332.0,146.0,1446.0,1412.0,111.0,127.0,374.0,,683.0,18488.0,1.0690862275848247,37.629813933362186,20.737775854608397,16.583729987018607,21.354392038078757,3.694288186932064,0.9969512195121952,1.0
215273,GUSTAVO GONZALEZ ,1970.0,18480001.0,PARTIDO LIBERAL COLOMBIANO,0.0,1,1,0.0552157630374232,0.4984709480122324,0.4984709480122324,0.0,6957.0,2486.0,2279.0,355.0,1225.0,613,3834.0,736.0,1885.0,1214.0,3066.0,2882.0,63.0,122.0,3948.0,332.0,146.0,1446.0,1412.0,111.0,127.0,374.0,,683.0,18488.0,1.0690862275848247,37.629813933362186,20.737775854608397,16.583729987018607,21.354392038078757,3.694288186932064,0.9969512195121952,1.0
215601,GUSTAVO ROJAS ,1970.0,18480001.0,PARTIDO LIBERAL COLOMBIANO,0.0,1,1,0.0552157630374232,0.4984709480122324,0.4984709480122324,0.0,6957.0,2486.0,2279.0,355.0,1225.0,613,3834.0,736.0,1885.0,1214.0,3066.0,2882.0,63.0,122.0,3948.0,332.0,146.0,1446.0,1412.0,111.0,127.0,374.0,,683.0,18488.0,1.0690862275848247,37.629813933362186,20.737775854608397,16.583729987018607,21.354392038078757,3.694288186932064,0.9969512195121952,1.0
215929,GUSTAVO SALAZAR ,1970.0,18490002.0,PARTIDO CONSERVADOR COLOMBIANO,0.0,1,1,0.0552157630374232,0.4984709480122324,0.4984709480122324,0.0,6957.0,2486.0,2279.0,355.0,1225.0,613,3834.0,736.0,1885.0,1214.0,3066.0,2882.0,63.0,122.0,3948.0,332.0,146.0,1446.0,1412.0,111.0,127.0,374.0,,683.0,18488.0,1.0690862275848247,37.629813933362186,20.737775854608397,16.583729987018607,21.354392038078757,3.694288186932064,0.9969512195121952,1.0
216257,HECTOR ARDILA GOMEZ,1970.0,18490002.0,PARTIDO CONSERVADOR COLOMBIANO,0.0,1,1,0.0552157630374232,0.4984709480122324,0.4984709480122324,0.0,6957.0,2486.0,2279.0,355.0,1225.0,613,3834.0,736.0,1885.0,1214.0,3066.0,2882.0,63.0,122.0,3948.0,332.0,146.0,1446.0,1412.0,111.0,127.0,374.0,,683.0,18488.0,1.0690862275848247,37.629813933362186,20.737775854608397,16.583729987018607,21.354392038078757,3.694288186932064,0.9969512195121952,1.0
216585,HECTOR CASAS ,1970.0,18480001.0,PARTIDO LIBERAL COLOMBIANO,0.0,1,1,0.0552157630374232,0.4984709480122324,0.4984709480122324,0.0,6957.0,2486.0,2279.0,355.0,1225.0,613,3834.0,736.0,1885.0,1214.0,3066.0,2882.0,63.0,122.0,3948.0,332.0,146.0,1446.0,1412.0,111.0,127.0,374.0,,683.0,18488.0,1.0690862275848247,37.629813933362186,20.737775854608397,16.583729987018607,21.354392038078757,3.694288186932064,0.9969512195121952,1.0
216913,HERACLIO FERNANDEZ ,1970.0,18480001.0,PARTIDO LIBERAL COLOMBIANO,0.0,1,1,0.0552157630374232,0.4984709480122324,0.4984709480122324,0.0,6957.0,2486.0,2279.0,355.0,1225.0,613,3834.0,736.0,1885.0,1214.0,3066.0,2882.0,63.0,122.0,3948.0,332.0,146.0,1446.0,1412.0,111.0,127.0,374.0,,683.0,18488.0,1.0690862275848247,37.629813933362186,20.737775854608397,16.583729987018607,21.354392038078757,3.694288186932064,0.9969512195121952,1.0
217241,HERNAN GOMEZ ,1970.0,18490002.0,PARTIDO CONSERVADOR COLOMBIANO,0.0,1,1,0.0552157630374232,0.4984709480122324,0.4984709480122324,0.0,6957.0,2486.0,2279.0,355.0,1225.0,613,3834.0,736.0,1885.0,1214.0,3066.0,2882.0,63.0,122.0,3948.0,332.0,146.0,1446.0,1412.0,111.0,127.0,374.0,,683.0,18488.0,1.0690862275848247,37.629813933362186,20.737775854608397,16.583729987018607,21.354392038078757,3.694288186932064,0.9969512195121952,1.0
217569,HERNANDO AGUDELO VILLA,1970.0,18480001.0,PARTIDO LIBERAL COLOMBIANO,0.0,1,1,0.0552157630374232,0.4984709480122324,0.4984709480122324,0.0,6957.0,2486.0,2279.0,355.0,1225.0,613,3834.0,736.0,1885.0,1214.0,3066.0,2882.0,63.0,122.0,3948.0,332.0,146.0,1446.0,1412.0,111.0,127.0,374.0,,683.0,18488.0,1.0690862275848247,37.629813933362186,20.737775854608397,16.583729987018607,21.354392038078757,3.694288186932064,0.9969512195121952,1.0
217897,HERNANDO DURAN DUSSAN,1970.0,18480001.0,PARTIDO LIBERAL COLOMBIANO,0.0,1,1,0.0552157630374232,0.4984709480122324,0.4984709480122324,0.0,6957.0,2486.0,2279.0,355.0,1225.0,613,3834.0,736.0,1885.0,1214.0,3066.0,2882.0,63.0,122.0,3948.0,332.0,146.0,1446.0,1412.0,111.0,127.0,374.0,,683.0,18488.0,1.0690862275848247,37.629813933362186,20.737775854608397,16.583729987018607,21.354392038078757,3.694288186932064,0.9969512195121952,1.0
218225,HERNANDO ECHEVERRI MEJIA,1970.0,18480001.0,PARTIDO LIBERAL COLOMBIANO,0.0,1,1,0.0552157630374232,0.4984709480122324,0.4984709480122324,0.0,6957.0,2486.0,2279.0,355.0,1225.0,613,3834.0,736.0,1885.0,1214.0,3066.0,2882.0,63.0,122.0,3948.0,332.0,146.0,1446.0,1412.0,111.0,127.0,374.0,,683.0,18488.0,1.0690862275848247,37.629813933362186,20.737775854608397,16.583729987018607,21.354392038078757,3.694288186932064,0.9969512195121952,1.0
218553,HERNANDO FORERO GOMEZ,1970.0,18490002.0,PARTIDO CONSERVADOR COLOMBIANO,0.0,1,1,0.0552157630374232,0.4984709480122324,0.4984709480122324,0.0,6957.0,2486.0,2279.0,355.0,1225.0,613,3834.0,736.0,1885.0,1214.0,3066.0,2882.0,63.0,122.0,3948.0,332.0,146.0,1446.0,1412.0,111.0,127.0,374.0,,683.0,18488.0,1.0690862275848247,37.629813933362186,20.737775854608397,16.583729987018607,21.354392038078757,3.694288186932064,0.9969512195121952,1.0
218881,HERNANDO GARAVITO MUÑOZ,1970.0,18480001.0,PARTIDO LIBERAL COLOMBIANO,0.0,1,1,0.0552157630374232,0.4984709480122324,0.4984709480122324,0.0,6957.0,2486.0,2279.0,355.0,1225.0,613,3834.0,736.0,1885.0,1214.0,3066.0,2882.0,63.0,122.0,3948.0,332.0,146.0,1446.0,1412.0,111.0,127.0,374.0,,683.0,18488.0,1.0690862275848247,37.629813933362186,20.737775854608397,16.583729987018607,21.354392038078757,3.694288186932064,0.9969512195121952,1.0
219209,HERNANDO SEGURA ,1970.0,18490002.0,PARTIDO CONSERVADOR COLOMBIANO,0.0,1,1,0.0552157630374232,0.4984709480122324,0.4984709480122324,0.0,6957.0,2486.0,2279.0,355.0,1225.0,613,3834.0,736.0,1885.0,1214.0,3066.0,2882.0,63.0,122.0,3948.0,332.0,146.0,1446.0,1412.0,111.0,127.0,374.0,,683.0,18488.0,1.0690862275848247,37.629813933362186,20.737775854608397,16.583729987018607,21.354392038078757,3.694288186932064,0.9969512195121952,1.0
219537,HERNANDO TELLO ,1970.0,18490002.0,PARTIDO CONSERVADOR COLOMBIANO,0.0,1,1,0.0552157630374232,0.4984709480122324,0.4984709480122324,0.0,6957.0,2486.0,2279.0,355.0,1225.0,613,3834.0,736.0,1885.0,1214.0,3066.0,2882.0,63.0,122.0,3948.0,332.0,146.0,1446.0,1412.0,111.0,127.0,374.0,,683.0,18488.0,1.0690862275848247,37.629813933362186,20.737775854608397,16.583729987018607,21.354392038078757,3.694288186932064,0.9969512195121952,1.0
219865,HERNANDO TURBAY ,1970.0,18480001.0,PARTIDO LIBERAL COLOMBIANO,0.0,1,1,0.0552157630374232,0.4984709480122324,0.4984709480122324,0.0,6957.0,2486.0,2279.0,355.0,1225.0,613,3834.0,736.0,1885.0,1214.0,3066.0,2882.0,63.0,122.0,3948.0,332.0,146.0,1446.0,1412.0,111.0,127.0,374.0,,683.0,18488.0,1.0690862275848247,37.629813933362186,20.737775854608397,16.583729987018607,21.354392038078757,3.694288186932064,0.9969512195121952,1.0
220193,HERNANDO VELEZ MARULANDA,1970.0,18480001.0,PARTIDO LIBERAL COLOMBIANO,0.0,1,1,0.0552157630374232,0.4984709480122324,0.4984709480122324,0.0,6957.0,2486.0,2279.0,355.0,1225.0,613,3834.0,736.0,1885.0,1214.0,3066.0,2882.0,63.0,122.0,3948.0,332.0,146.0,1446.0,1412.0,111.0,127.0,374.0,,683.0,18488.0,1.0690862275848247,37.629813933362186,20.737775854608397,16.583729987018607,21.354392038078757,3.694288186932064,0.9969512195121952,1.0
220521,HILDA MARTINEZ DE JARAMILLO,1970.0,18480001.0,PARTIDO LIBERAL COLOMBIANO,0.0,1,1,0.0552157630374232,0.4984709480122324,0.4984709480122324,0.0,6957.0,2486.0,2279.0,355.0,1225.0,613,3834.0,736.0,1885.0,1214.0,3066.0,2882.0,63.0,122.0,3948.0,332.0,146.0,1446.0,1412.0,111.0,127.0,374.0,,683.0,18488.0,1.0690862275848247,37.629813933362186,20.737775854608397,16.583729987018607,21.354392038078757,3.694288186932064,0.9969512195121952,1.0
220849,HUGO ESCOBAR SIERRA,1970.0,18490002.0,PARTIDO CONSERVADOR COLOMBIANO,0.0,1,1,0.0552157630374232,0.4984709480122324,0.4984709480122324,0.0,6957.0,2486.0,2279.0,355.0,1225.0,613,3834.0,736.0,1885.0,1214.0,3066.0,2882.0,63.0,122.0,3948.0,332.0,146.0,1446.0,1412.0,111.0,127.0,374.0,,683.0,18488.0,1.0690862275848247,37.629813933362186,20.737775854608397,16.583729987018607,21.354392038078757,3.694288186932064,0.9969512195121952,1.0
221177,HUGO OTALORA HUERTAS,1970.0,18490002.0,PARTIDO CONSERVADOR COLOMBIANO,0.0,1,1,0.0552157630374232,0.4984709480122324,0.4984709480122324,0.0,6957.0,2486.0,2279.0,355.0,1225.0,613,3834.0,736.0,1885.0,1214.0,3066.0,2882.0,63.0,122.0,3948.0,332.0,146.0,1446.0,1412.0,111.0,127.0,374.0,,683.0,18488.0,1.0690862275848247,37.629813933362186,20.737775854608397,16.583729987018607,21.354392038078757,3.694288186932064,0.9969512195121952,1.0
221505,HUMBERTO AVILA ,1970.0,18490002.0,PARTIDO CONSERVADOR COLOMBIANO,0.0,1,1,0.0552157630374232,0.4984709480122324,0.4984709480122324,0.0,6957.0,2486.0,2279.0,355.0,1225.0,613,3834.0,736.0,1885.0,1214.0,3066.0,2882.0,63.0,122.0,3948.0,332.0,146.0,1446.0,1412.0,111.0,127.0,374.0,,683.0,18488.0,1.0690862275848247,37.629813933362186,20.737775854608397,16.583729987018607,21.354392038078757,3.694288186932064,0.9969512195121952,1.0
221833,HUMBERTO OVIEDO ,1970.0,18480001.0,PARTIDO LIBERAL COLOMBIANO,0.0,1,1,0.0552157630374232,0.4984709480122324,0.4984709480122324,0.0,6957.0,2486.0,2279.0,355.0,1225.0,613,3834.0,736.0,1885.0,1214.0,3066.0,2882.0,63.0,122.0,3948.0,332.0,146.0,1446.0,1412.0,111.0,127.0,374.0,,683.0,18488.0,1.0690862275848247,37.629813933362186,20.737775854608397,16.583729987018607,21.354392038078757,3.694288186932064,0.9969512195121952,1.0
222161,HUMBERTO RAMIREZ ,1970.0,18490002.0,PARTIDO CONSERVADOR COLOMBIANO,0.0,1,1,0.0552157630374232,0.4984709480122324,0.4984709480122324,0.0,6957.0,2486.0,2279.0,355.0,1225.0,613,3834.0,736.0,1885.0,1214.0,3066.0,2882.0,63.0,122.0,3948.0,332.0,146.0,1446.0,1412.0,111.0,127.0,374.0,,683.0,18488.0,1.0690862275848247,37.629813933362186,20.737775854608397,16.583729987018607,21.354392038078757,3.694288186932064,0.9969512195121952,1.0
222489,HUMBERTO SILVA ,1970.0,18490002.0,PARTIDO CONSERVADOR COLOMBIANO,0.0,1,1,0.0552157630374232,0.4984709480122324,0.4984709480122324,0.0,6957.0,2486.0,2279.0,355.0,1225.0,613,3834.0,736.0,1885.0,1214.0,3066.0,2882.0,63.0,122.0,3948.0,332.0,146.0,1446.0,1412.0,111.0,127.0,374.0,,683.0,18488.0,1.0690862275848247,37.629813933362186,20.737775854608397,16.583729987018607,21.354392038078757,3.694288186932064,0.9969512195121952,1.0
222817,IGNACIO ARBOLEDA ARBOLEDA,1970.0,18490002.0,PARTIDO CONSERVADOR COLOMBIANO,0.0,1,1,0.0552157630374232,0.4984709480122324,0.4984709480122324,0.0,6957.0,2486.0,2279.0,355.0,1225.0,613,3834.0,736.0,1885.0,1214.0,3066.0,2882.0,63.0,122.0,3948.0,332.0,146.0,1446.0,1412.0,111.0,127.0,374.0,,683.0,18488.0,1.0690862275848247,37.629813933362186,20.737775854608397,16.583729987018607,21.354392038078757,3.694288186932064,0.9969512195121952,1.0
223145,INDALECIO LIEVANO AGUIRRE,1970.0,18480001.0,PARTIDO LIBERAL COLOMBIANO,0.0,1,1,0.0552157630374232,0.4984709480122324,0.4984709480122324,0.0,6957.0,2486.0,2279.0,355.0,1225.0,613,3834.0,736.0,1885.0,1214.0,3066.0,2882.0,63.0,122.0,3948.0,332.0,146.0,1446.0,1412.0,111.0,127.0,374.0,,683.0,18488.0,1.0690862275848247,37.629813933362186,20.737775854608397,16.583729987018607,21.354392038078757,3.694288186932064,0.9969512195121952,1.0
223473,ISAAC SANCHEZ ,1970.0,18490002.0,PARTIDO CONSERVADOR COLOMBIANO,0.0,1,1,0.0552157630374232,0.4984709480122324,0.4984709480122324,0.0,6957.0,2486.0,2279.0,355.0,1225.0,613,3834.0,736.0,1885.0,1214.0,3066.0,2882.0,63.0,122.0,3948.0,332.0,146.0,1446.0,1412.0,111.0,127.0,374.0,,683.0,18488.0,1.0690862275848247,37.629813933362186,20.737775854608397,16.583729987018607,21.354392038078757,3.694288186932064,0.9969512195121952,1.0
223801,ISAIAS CARRIAZO EALO,1970.0,18490002.0,PARTIDO CONSERVADOR COLOMBIANO,0.0,1,1,0.0552157630374232,0.4984709480122324,0.4984709480122324,0.0,6957.0,2486.0,2279.0,355.0,1225.0,613,3834.0,736.0,1885.0,1214.0,3066.0,2882.0,63.0,122.0,3948.0,332.0,146.0,1446.0,1412.0,111.0,127.0,374.0,,683.0,18488.0,1.0690862275848247,37.629813933362186,20.737775854608397,16.583729987018607,21.354392038078757,3.694288186932064,0.9969512195121952,1.0
224129,ISAIAS HERNAN IBARRA,1970.0,18480001.0,PARTIDO LIBERAL COLOMBIANO,0.0,1,1,0.0552157630374232,0.4984709480122324,0.4984709480122324,0.0,6957.0,2486.0,2279.0,355.0,1225.0,613,3834.0,736.0,1885.0,1214.0,3066.0,2882.0,63.0,122.0,3948.0,332.0,146.0,1446.0,1412.0,111.0,127.0,374.0,,683.0,18488.0,1.0690862275848247,37.629813933362186,20.737775854608397,16.583729987018607,21.354392038078757,3.694288186932064,0.9969512195121952,1.0
224457,ISAIAS MUÑOZ ,1970.0,18480001.0,PARTIDO LIBERAL COLOMBIANO,0.0,1,1,0.0552157630374232,0.4984709480122324,0.4984709480122324,0.0,6957.0,2486.0,2279.0,355.0,1225.0,613,3834.0,736.0,1885.0,1214.0,3066.0,2882.0,63.0,122.0,3948.0,332.0,146.0,1446.0,1412.0,111.0,127.0,374.0,,683.0,18488.0,1.0690862275848247,37.629813933362186,20.737775854608397,16.583729987018607,21.354392038078757,3.694288186932064,0.9969512195121952,1.0
224785,ISRAEL SANTAMARIA RENDON,1970.0,18480001.0,PARTIDO LIBERAL COLOMBIANO,0.0,1,1,0.0552157630374232,0.4984709480122324,0.4984709480122324,0.0,6957.0,2486.0,2279.0,355.0,1225.0,613,3834.0,736.0,1885.0,1214.0,3066.0,2882.0,63.0,122.0,3948.0,332.0,146.0,1446.0,1412.0,111.0,127.0,374.0,,683.0,18488.0,1.0690862275848247,37.629813933362186,20.737775854608397,16.583729987018607,21.354392038078757,3.694288186932064,0.9969512195121952,1.0
225113,J RAUL LOPEZ ARAUJO,1970.0,18480001.0,PARTIDO LIBERAL COLOMBIANO,0.0,1,1,0.0552157630374232,0.4984709480122324,0.4984709480122324,0.0,6957.0,2486.0,2279.0,355.0,1225.0,613,3834.0,736.0,1885.0,1214.0,3066.0,2882.0,63.0,122.0,3948.0,332.0,146.0,1446.0,1412.0,111.0,127.0,374.0,,683.0,18488.0,1.0690862275848247,37.629813933362186,20.737775854608397,16.583729987018607,21.354392038078757,3.694288186932064,0.9969512195121952,1.0
225441,JAIME CHAVES ,1970.0,18480001.0,PARTIDO LIBERAL COLOMBIANO,0.0,1,1,0.0552157630374232,0.4984709480122324,0.4984709480122324,0.0,6957.0,2486.0,2279.0,355.0,1225.0,613,3834.0,736.0,1885.0,1214.0,3066.0,2882.0,63.0,122.0,3948.0,332.0,146.0,1446.0,1412.0,111.0,127.0,374.0,,683.0,18488.0,1.0690862275848247,37.629813933362186,20.737775854608397,16.583729987018607,21.354392038078757,3.694288186932064,0.9969512195121952,1.0
225769,JAIME LLANO ,1970.0,18490002.0,PARTIDO CONSERVADOR COLOMBIANO,0.0,1,1,0.0552157630374232,0.4984709480122324,0.4984709480122324,0.0,6957.0,2486.0,2279.0,355.0,1225.0,613,3834.0,736.0,1885.0,1214.0,3066.0,2882.0,63.0,122.0,3948.0,332.0,146.0,1446.0,1412.0,111.0,127.0,374.0,,683.0,18488.0,1.0690862275848247,37.629813933362186,20.737775854608397,16.583729987018607,21.354392038078757,3.694288186932064,0.9969512195121952,1.0
